transaction_id,store_id,transaction_timestamp,cashier_id,customer_id,payment_method,total_amount,discount_amount,tax_amount
POS013704,29,06-24-2024 01:06 PM,C0463,CUST02865,Gift Card,333.87,23.09,34.83
POS013705,28,2024/02/19 22:53,C0059,CUST03149,Credit,336.73,17.63,25.61
POS013706,5,2024/04/28 07:09,C0338,CUST08167,Mobile Pay,1036.67,152.83,85.7
POS013707,22,2024-09-20 22:07:39,C0161,,credit,692.41,3.87,52.55
POS013708,30,2024-06-25,C0251,,CASH,879.17,145.31,49.48
POS013709,15,17/10/2024 10:06,C0089,CUST06041,Gift Card,860.35,85.62,63.18
POS013710,23,2024-04-21,C0380,,DEBIT,221.93,26.49,16.36
POS013711,20,2024-01-12,C0212,CUST03304,CASH,488.93,1.71,49.1
POS013712,5,2024-12-03 13:06:30,C0099,,Cash,815.5,145.19,45.65
POS013713,28,2024/02/28 13:40,,,Debit,1035.3,136.8,99.99
POS013714,7,08-01-2024 03:39 PM,C0249,CUST03527,Cash,686.23,177.94,58.23
POS013715,3,2024-02-13 07:41:42,C0013,CUST02533,DEBIT,380.06,38.91,23.03
POS013716,10,01-01-2024 08:15 AM,C0049,CUST08415,Debit,447.58,136.24,28.91
POS013717,15,2024/04/03 14:40,C0073,CUST01548,Credit,483.94,81.0,55.03
POS013718,24,2024-02-10,,CUST00285,CASH,1443.97,10.32,111.62
POS013719,27,2024/07/30 00:58,C0350,,Mobile Pay,1094.59,55.9,78.53
POS013720,26,05-10-2024 03:44 AM,,,Credit,714.96,73.09,77.3
POS013721,5,2024-09-27 00:09:17,,,Cash,683.0,44.49,62.83
POS013722,17,11-12-2024 03:38 AM,C0193,CUST01014,CASH,332.32,86.92,25.93
POS013723,7,2024/09/09 23:34,C0370,,credit,176.61,0.33,9.37
POS013724,25,09-04-2024 12:38 PM,C0040,CUST06447,Cash,344.97,3.98,32.84
POS013725,9,2024/04/29 13:11,C0141,CUST00462,DEBIT,744.33,157.54,48.13
POS013726,29,2024-03-02,C0136,CUST03698,Debit,183.16,0.45,15.43
POS013727,12,2024-07-04,C0284,CUST06039,Credit,257.25,9.91,13.38
POS013728,8,2024/06/10 16:05,C0410,,Cash,715.04,14.03,71.84
POS013729,29,2024-09-18 14:28:05,C0317,CUST07427,Mobile Pay,823.56,225.8,67.43
POS013730,27,20/06/2024 18:41,C0350,CUST06117,Cash,1274.93,151.91,128.9
POS013731,7,2024-03-05,C0488,CUST06243,CASH,678.93,74.88,74.75
POS013732,20,2024-12-28 00:49:49,C0287,,CASH,816.79,144.69,67.36
POS013733,1,2024/06/15 11:40,C0139,,Cash,777.54,195.98,38.5
POS013734,28,09-30-2024 05:51 PM,C0238,CUST09693,Cash,1310.26,2.48,143.49
POS013735,19,08/04/2024 08:37,,CUST08431,credit,1181.23,0.86,116.24
POS013736,9,15/11/2024 22:03,C0107,,Credit,448.42,21.09,48.87
POS013737,6,03-27-2024 05:00 PM,C0270,CUST03864,CASH,531.99,73.47,53.63
POS013738,15,2024-04-14,C0409,,Debit,764.09,183.45,85.44
POS013739,1,2024-09-07 00:58:39,C0001,CUST04978,CREDIT,307.54,72.21,26.81
POS013740,6,2024-05-16,,CUST09668,Cash,1205.1,158.84,114.13
POS013741,29,2024-08-27 16:49:15,C0237,CUST02222,credit,251.98,38.92,28.98
POS013742,8,01-03-2024 03:21 PM,C0260,,credit,751.0,113.32,61.75
POS013743,21,2024/09/23 01:27,C0083,,Debit,342.05,76.12,33.15
POS013744,8,2024/08/10 04:08,C0480,CUST04710,Credit,547.05,52.15,59.07
POS013745,14,2024-10-29,C0178,,Credit,878.91,75.11,80.4
POS013746,22,2024-08-24,C0390,,Credit,112.35,9.82,8.23
POS013747,8,26/03/2024 03:17,C0323,,Cash,1123.19,90.75,85.15
POS013748,3,2024-11-10 17:08:08,C0218,CUST08189,credit,583.94,34.18,57.0
POS013749,13,2024/04/09 21:09,,,Cash,657.35,66.17,74.84
POS013750,1,2024-09-05 05:58:31,C0392,CUST04197,CASH,584.25,46.35,41.14
POS013751,21,11-02-2024 09:45 PM,C0104,CUST02400,Mobile Pay,667.55,190.6,38.47
POS013752,23,23/01/2024 05:21,C0065,,Gift Card,381.05,8.75,43.47
POS013753,13,2024/03/21 18:43,C0269,,Gift Card,386.03,77.4,42.23
POS013754,10,2024/12/25 04:59,C0188,CUST06271,Debit,704.61,30.41,59.37
POS013755,24,06-05-2024 08:47 AM,C0127,,credit,828.56,190.65,71.03
POS013756,9,2024/11/04 19:04,C0040,,Debit,283.24,81.81,29.65
POS013757,18,09-10-2024 01:14 PM,C0236,CUST03937,Credit,714.93,190.38,38.94
POS013758,11,2024/09/08 09:40,C0430,CUST02924,Debit,203.95,2.8,10.12
POS013759,22,2024/04/19 07:27,C0482,,Credit,350.52,25.78,27.1
POS013760,20,2024-04-16 14:00:15,C0005,,Credit,812.52,85.8,64.68
POS013761,13,2024-02-07,C0049,,Gift Card,1433.62,142.61,119.7
POS013762,17,2024/02/19 13:32,C0024,CUST01257,Gift Card,208.2,33.14,16.24
POS013763,5,2024-03-10 23:10:13,C0194,CUST07739,DEBIT,365.26,88.43,29.63
POS013764,5,13/04/2024 04:34,C0405,,Mobile Pay,266.48,13.19,21.57
POS013765,9,2024-05-31,C0492,CUST02351,Cash,852.29,124.33,54.58
POS013766,25,09-15-2024 05:08 AM,C0240,CUST01222,Credit,715.95,185.33,50.24
POS013767,22,2024-08-16 02:19:11,C0061,CUST01717,Cash,523.09,145.64,57.98
POS013768,5,2024/02/01 22:49,,CUST01118,Mobile Pay,895.68,195.33,86.41
POS013769,9,2024-08-21 17:27:09,C0016,,Debit,505.0,127.48,37.0
POS013770,2,07-29-2024 05:11 PM,C0116,,CASH,610.06,9.96,61.14
POS013771,11,10-06-2024 05:52 PM,C0480,CUST01828,Credit,252.78,57.31,21.49
POS013772,29,02-14-2024 03:16 AM,C0479,CUST07164,Debit,739.85,77.61,83.63
POS021791,24,06/09/2024 12:45,C0109,CUST02158,Mobile Pay,348.17,67.83,33.02
POS013774,5,2024-09-22,C0475,,Debit,544.19,122.05,32.4
POS013775,2,05-26-2024 06:05 PM,C0263,CUST05449,Gift Card,720.61,18.76,82.78
POS013776,12,2024-07-02 00:16:16,C0411,,Cash,531.35,132.4,26.65
POS013777,6,2024/06/04 04:29,C0290,,Cash,1017.41,108.54,85.32
POS013778,21,29/06/2024 09:52,C0453,CUST09411,Gift Card,469.96,74.84,28.12
POS013779,6,2024-10-15,C0185,CUST02251,Credit,655.95,89.58,50.63
POS013780,5,2024/07/07 18:16,C0387,,credit,422.85,96.9,36.17
POS013781,29,2024-06-16,C0174,,DEBIT,1173.22,124.47,90.01
POS013782,24,2024-03-25,C0375,CUST00033,CASH,1021.63,116.89,68.76
POS013783,6,06-15-2024 02:53 PM,C0379,,credit,524.1,29.93,25.91
POS013784,9,2024-02-10 06:41:40,C0188,CUST09116,CASH,723.25,50.99,65.67
POS013785,13,2024-08-01,,CUST06877,CASH,388.09,101.31,37.29
POS013786,7,03/12/2024 15:52,C0259,CUST02526,Cash,1037.38,39.15,68.45
POS013787,17,05/06/2024 04:42,C0066,CUST05086,credit,690.33,79.44,57.12
POS013788,6,2024-12-26 18:49:38,C0234,,DEBIT,242.19,59.44,18.76
POS013789,1,02-04-2024 08:56 AM,C0073,CUST02893,DEBIT,344.82,85.94,22.45
POS013790,28,2024/10/21 07:40,C0305,CUST01617,Mobile Pay,1066.17,162.42,106.69
POS013791,30,2024/02/18 11:03,C0304,CUST08723,CREDIT,1053.49,300.73,65.61
POS013792,8,2024-05-17 12:59:41,C0248,CUST04653,Mobile Pay,1090.55,285.69,92.04
POS013793,30,2024-08-12,C0325,CUST04592,credit,98.54,23.88,9.92
POS013794,26,2024-01-15 02:26:15,C0295,CUST00632,Credit,527.74,70.95,31.05
POS013795,14,2024-07-02 07:43:34,C0339,CUST02626,Mobile Pay,860.69,18.05,89.25
POS013796,20,2024-09-10,C0182,,Credit,367.75,7.64,38.17
POS013797,15,2024/05/29 14:06,C0332,,DEBIT,324.65,55.89,21.8
POS013798,27,2024/02/02 09:08,C0294,CUST03560,Cash,703.52,142.53,72.07
POS013799,30,07-31-2024 03:36 AM,C0169,CUST04128,Cash,345.77,77.96,20.28
POS013800,18,2024-04-14 07:44:36,C0050,,Debit,527.72,22.22,34.44
POS013801,4,2024/09/29 14:21,C0085,,Gift Card,1080.44,17.88,53.44
POS013802,17,04/04/2024 09:47,C0009,CUST06974,Gift Card,1200.67,22.5,92.65
POS013803,9,2024-08-31,C0448,CUST09028,CASH,1144.76,49.23,83.83
POS013804,2,2024/02/19 15:29,,CUST08143,DEBIT,528.52,51.19,53.19
POS013805,5,03-04-2024 10:57 AM,C0436,CUST06083,credit,770.1,130.15,68.12
POS013806,25,08/08/2024 00:34,,,DEBIT,636.31,115.86,61.41
POS013807,24,16/07/2024 23:08,C0005,CUST01776,DEBIT,394.4,113.22,20.46
POS013808,29,2024/03/07 08:09,C0181,CUST08951,Mobile Pay,902.36,140.11,70.26
POS013809,5,12/03/2024 23:10,C0183,CUST07451,CASH,228.45,25.02,11.16
POS013810,19,2024-07-26,C0183,,credit,852.13,65.55,65.33
POS013811,11,2024-05-13 03:29:40,C0399,CUST04834,Credit,250.97,46.77,24.54
POS013812,18,12/05/2024 06:47,C0492,,Debit,1021.84,229.73,64.92
POS013813,3,2024-11-06 10:12:59,C0343,,CREDIT,572.21,125.71,60.68
POS013814,23,20/01/2024 13:35,C0220,,CREDIT,1117.88,8.39,85.36
POS013815,22,2024-08-19,C0307,CUST05995,Debit,652.6,88.62,32.3
POS013816,2,2024-05-13 07:59:01,C0386,,Cash,419.06,37.9,23.87
POS013817,14,11-06-2024 10:33 AM,C0213,CUST09292,Gift Card,936.9,124.73,101.1
POS013818,29,2024/07/14 01:13,C0370,CUST07094,Gift Card,1112.07,336.02,61.59
POS013819,5,2024-01-18 02:30:54,C0397,CUST00522,CREDIT,516.79,144.85,42.99
POS013820,26,2024-08-14 04:17:05,C0426,CUST05665,CASH,593.67,12.14,68.07
POS013821,7,2024/01/25 14:06,C0091,CUST08512,Credit,758.28,198.55,66.8
POS013822,21,2024-02-29 19:40:19,C0359,CUST06335,Gift Card,776.3,203.95,72.16
POS013823,16,2024-03-29,C0266,,Credit,1388.67,270.89,122.78
POS013824,16,07-16-2024 02:20 AM,C0044,CUST07799,CASH,373.96,10.83,26.21
POS013825,12,2024-05-11 13:13:51,C0257,CUST03112,Mobile Pay,598.3,13.62,49.67
POS013826,25,2024-05-21 15:57:52,,CUST05626,DEBIT,821.66,194.34,87.64
POS013827,17,2024-10-27,C0327,CUST01661,Cash,140.83,22.1,10.61
POS013828,11,17/08/2024 17:03,C0077,CUST04908,CASH,340.7,64.81,21.63
POS013829,12,2024/12/25 17:49,C0012,CUST04239,Credit,404.33,34.08,22.62
POS013830,11,28/03/2024 05:50,C0361,,Mobile Pay,866.63,218.53,77.49
POS013831,14,03-11-2024 10:11 AM,C0106,CUST05094,Credit,1464.24,254.87,80.2
POS013832,27,13/09/2024 12:02,C0153,CUST09206,Gift Card,423.38,56.95,27.12
POS013833,2,2024-02-16,C0232,,Credit,1331.52,31.37,147.84
POS013834,15,2024-02-19 18:27:36,C0024,CUST04061,CASH,1389.33,252.32,140.55
POS013835,10,22/06/2024 10:00,C0318,CUST08545,CREDIT,542.79,99.24,57.75
POS013836,17,08-17-2024 09:54 AM,C0067,CUST03778,Mobile Pay,476.86,131.16,45.24
POS013837,4,2024/01/22 23:03,,,Gift Card,308.75,14.19,32.98
POS013838,7,2024-02-19 01:04:50,C0267,,credit,1158.37,27.83,96.82
POS013839,9,17/07/2024 18:02,,CUST03474,Cash,119.89,15.21,13.08
POS013840,24,07/12/2024 06:19,,CUST07860,DEBIT,675.24,174.44,53.7
POS013841,4,19/02/2024 06:51,C0137,CUST08899,CASH,248.25,60.27,17.37
POS013842,9,2024-03-09,C0065,CUST09897,credit,514.84,64.72,51.93
POS013843,1,07-25-2024 06:52 PM,C0133,CUST03426,DEBIT,680.37,23.02,64.07
POS013844,24,2024/01/06 09:32,C0136,CUST05723,Credit,776.15,31.19,57.63
POS013845,22,03-23-2024 11:46 AM,,CUST00420,CREDIT,692.81,169.11,52.4
POS013846,9,2024/07/11 04:04,C0357,CUST09604,CREDIT,244.72,46.79,15.16
POS013847,11,2024/11/18 18:47,C0155,CUST03045,Mobile Pay,916.1,258.29,81.74
POS013848,13,2024/11/23 14:43,C0032,,Cash,505.47,74.51,48.72
POS013849,9,2024-06-25 04:22:14,C0278,,CREDIT,1189.34,170.75,134.24
POS013850,19,13/11/2024 20:25,C0281,CUST01389,credit,490.8,96.08,44.69
POS013851,17,2024-02-18 12:37:47,C0152,CUST09949,credit,548.12,57.24,30.78
POS013852,28,2024-01-07,C0195,CUST07302,DEBIT,565.58,7.24,53.29
POS013853,10,2024/10/16 17:57,C0131,,Gift Card,1119.42,110.8,119.49
POS013854,13,2024-10-09,C0451,CUST00945,CASH,794.98,127.94,80.3
POS013855,24,11/07/2024 21:27,C0021,,Cash,788.41,79.68,61.72
POS013856,19,2024-06-30 12:38:48,C0340,,Cash,1039.91,74.07,59.66
POS013857,8,14/09/2024 06:24,C0296,CUST08953,Credit,517.32,144.9,38.2
POS013858,13,2024-12-23,C0323,CUST06164,CREDIT,1720.27,318.81,151.07
POS013859,24,01-05-2024 12:57 AM,,,CASH,440.95,109.17,31.53
POS013860,13,2024-12-30,C0171,CUST08173,Cash,993.37,27.59,62.27
POS013861,10,2024-12-08 17:14:43,C0465,,CASH,1193.6,240.36,119.51
POS013862,29,2024/05/24 22:05,C0382,CUST02077,Cash,455.13,117.95,24.26
POS013863,28,2024-07-19 04:06:37,C0126,,credit,671.84,91.74,66.04
POS013864,25,2024/07/17 21:05,C0443,CUST02131,Mobile Pay,725.41,148.87,68.76
POS013865,17,2024-03-29 15:25:46,C0044,CUST05543,Credit,467.11,92.82,25.5
POS013866,21,2024-10-29 21:57:58,C0275,CUST00197,Credit,759.93,102.27,71.31
POS013867,21,2024-07-23 01:00:21,,,CASH,759.17,210.55,47.44
POS013868,20,08/05/2024 06:15,C0428,CUST05536,Gift Card,347.05,57.42,28.64
POS013869,1,2024-07-15,C0151,CUST00107,DEBIT,859.36,18.92,58.95
POS013870,21,09-27-2024 07:21 PM,C0336,CUST06490,DEBIT,824.74,237.15,66.52
POS013871,10,2024-11-24,C0117,,Debit,487.27,109.35,38.56
POS013872,13,2024-02-17,C0041,CUST01608,Gift Card,1282.14,82.03,116.13
POS013873,11,2024-07-23 08:43:14,C0067,CUST08540,credit,324.82,20.36,24.77
POS013874,7,27/09/2024 21:09,,CUST08905,Debit,698.96,3.27,68.15
POS013875,14,04-24-2024 07:08 PM,C0293,,Debit,1209.71,51.24,131.36
POS013876,20,10/11/2024 07:19,C0412,CUST08300,Gift Card,459.95,94.69,48.26
POS013877,23,2024/12/16 21:01,,CUST09163,Gift Card,669.96,85.02,52.33
POS013878,25,2024-09-19,C0439,CUST01214,Debit,986.78,72.03,81.32
POS013879,23,03-02-2024 02:52 PM,C0039,,CASH,615.73,71.19,31.65
POS013880,19,11-08-2024 01:02 PM,,CUST06778,CREDIT,657.06,62.52,66.11
POS013881,15,04-12-2024 04:52 AM,C0284,CUST06567,CASH,777.59,234.6,68.07
POS013882,22,2024-12-17,C0432,CUST06257,Credit,727.92,95.43,73.51
POS013883,22,2024/06/01 08:15,C0454,CUST04804,Gift Card,1601.11,101.96,158.45
POS013884,1,2024/03/15 16:34,C0263,CUST00834,CREDIT,662.36,102.32,59.25
POS013885,9,06-07-2024 10:41 PM,C0090,,CREDIT,207.28,4.51,12.24
POS013886,19,2024/04/24 14:38,,CUST04902,Mobile Pay,156.72,41.31,13.58
POS013887,2,2024-02-14,C0154,,Credit,422.44,60.82,35.77
POS013888,20,2024-11-30,C0081,CUST04753,Credit,1004.74,64.65,54.99
POS013889,14,08-29-2024 05:59 PM,C0109,CUST07300,Debit,21.19,6.19,2.03
POS013890,21,2024/06/13 05:28,C0460,,credit,649.88,96.64,73.89
POS013891,12,2024-07-09 12:54:40,C0375,,Credit,1242.43,88.37,74.13
POS013892,5,01-02-2024 05:00 PM,C0487,,Cash,134.16,36.31,11.22
POS013893,7,2024/05/18 15:07,C0146,CUST02772,Mobile Pay,638.38,174.29,66.62
POS013894,12,01-17-2024 09:50 AM,C0270,CUST04629,Gift Card,511.09,136.95,29.41
POS013895,4,08-26-2024 08:33 PM,C0197,CUST04237,DEBIT,869.75,272.25,47.33
POS013896,5,06-12-2024 10:17 PM,,,Gift Card,300.0,69.89,31.17
POS013897,18,2024-03-15 22:49:10,C0230,CUST01452,Gift Card,799.59,16.92,49.81
POS013898,24,2024-03-23 03:37:12,C0295,CUST06635,Gift Card,299.85,26.63,26.57
POS013899,12,18/10/2024 21:40,C0372,CUST06431,CASH,675.95,50.91,40.6
POS013900,15,2024-04-15 09:55:37,C0388,CUST00308,DEBIT,636.49,6.42,32.59
POS013901,25,2024-08-14 15:37:18,C0498,CUST06286,Gift Card,1174.39,314.63,121.29
POS013902,14,08-20-2024 05:07 PM,C0130,CUST09930,Gift Card,455.59,109.89,28.42
POS013903,30,08-05-2024 02:43 PM,C0259,,DEBIT,1043.34,83.41,91.57
POS013904,23,07/04/2024 12:47,C0126,,Debit,146.87,38.29,11.86
POS013905,30,26/05/2024 02:34,,,DEBIT,802.57,25.35,83.39
POS013906,29,2024/10/06 20:38,C0358,CUST01535,Mobile Pay,751.26,80.2,52.46
POS013907,25,01/06/2024 01:00,C0162,,Mobile Pay,938.19,10.85,60.69
POS013908,16,2024/04/21 01:34,C0287,,CASH,998.64,51.71,78.96
POS013909,21,2024/07/03 05:33,C0288,,CREDIT,807.31,29.46,69.23
POS013910,24,2024/10/18 10:21,C0238,CUST00001,CREDIT,368.35,10.1,22.73
POS013911,26,2024-04-13 10:59:15,C0368,CUST01559,Debit,626.13,53.92,49.04
POS013912,4,2024/05/04 00:53,C0085,CUST09913,CASH,297.16,42.27,28.01
POS013913,30,22/03/2024 00:07,,CUST02505,Cash,196.17,13.85,15.32
POS013914,1,2024-02-28 10:43:40,C0310,CUST06241,Gift Card,488.46,63.6,41.61
POS013915,7,2024-08-30 09:48:09,C0366,CUST05846,CREDIT,273.61,56.6,25.35
POS013916,5,2024-12-11 14:26:44,C0213,,CREDIT,350.69,55.35,26.51
POS013917,14,2024/12/01 03:40,C0183,,Mobile Pay,493.47,79.31,36.31
POS013918,10,28/03/2024 18:24,C0427,,Cash,167.06,51.47,10.13
POS013919,29,28/06/2024 11:23,C0181,,CASH,1001.71,249.04,105.28
POS013920,26,29/10/2024 21:29,C0085,CUST06362,DEBIT,791.8,184.34,86.42
POS013921,3,01/10/2024 21:04,C0138,CUST07183,Credit,646.37,169.1,40.3
POS013922,1,2024/03/05 10:12,C0221,CUST06059,CASH,1411.53,179.02,108.08
POS013923,28,2024-01-26,C0450,CUST03110,Mobile Pay,419.37,101.65,44.74
POS013924,15,13/08/2024 05:08,C0268,CUST04931,Credit,524.58,139.25,43.61
POS013925,16,02-01-2024 04:01 PM,C0500,CUST06349,CREDIT,274.07,52.1,13.46
POS013926,12,2024-01-23,C0484,CUST07847,DEBIT,909.75,108.45,56.31
POS013927,25,2024/12/13 20:42,C0302,CUST09177,DEBIT,198.25,46.76,21.52
POS013928,21,2024-08-24 01:13:05,C0118,CUST01727,Mobile Pay,1253.86,19.15,138.36
POS013929,9,29/06/2024 02:17,,CUST01113,credit,638.63,112.4,69.3
POS013930,22,2024-09-28,C0200,CUST01962,DEBIT,415.31,51.86,24.13
POS013931,12,2024/04/27 10:38,C0330,CUST00901,DEBIT,426.96,38.91,20.91
POS013932,5,2024-05-22 22:53:25,C0285,CUST02631,CASH,102.13,28.02,7.1
POS013933,22,13/12/2024 19:25,C0424,CUST03670,CASH,1015.59,141.19,84.47
POS013934,24,26/07/2024 14:09,C0235,CUST08482,DEBIT,1323.23,364.12,120.6
POS013935,29,11/12/2024 06:08,C0008,CUST05959,Mobile Pay,723.69,87.76,39.8
POS013936,25,2024-10-15 00:10:00,C0212,CUST04861,Mobile Pay,1040.72,67.84,88.0
POS013937,17,2024-04-07,,,CASH,534.7,122.31,57.11
POS013938,8,01-23-2024 04:37 PM,C0238,,Debit,884.72,110.42,74.32
POS013939,26,2024-12-25 11:42:41,C0431,,Gift Card,1086.28,243.63,99.74
POS013940,2,2024/04/13 00:01,C0281,CUST00735,Debit,361.79,92.62,28.8
POS013941,26,2024/12/22 01:55,C0097,,Debit,608.21,67.06,59.96
POS013942,12,2024/07/22 09:52,C0099,CUST08019,CREDIT,795.69,52.04,49.12
POS013943,2,2024/02/23 19:48,C0152,,DEBIT,65.62,1.53,3.53
POS013944,17,2024-02-16 04:17:15,C0168,CUST07451,Cash,266.73,61.47,25.56
POS013945,13,2024-08-12,C0226,CUST07912,Credit,331.34,75.21,21.67
POS013946,28,2024-07-23 21:25:27,C0282,CUST09373,Mobile Pay,1003.73,82.77,112.08
POS013947,15,17/10/2024 19:16,C0132,CUST09432,Cash,843.43,203.88,69.23
POS013948,11,2024-08-26 19:27:21,C0149,CUST07146,Mobile Pay,1107.86,189.98,110.99
POS013949,2,02-15-2024 12:16 AM,C0240,CUST09871,CREDIT,193.37,55.71,10.42
POS013950,21,25/10/2024 07:13,C0342,CUST04693,Mobile Pay,833.7,102.1,54.88
POS013951,18,29/05/2024 17:24,C0327,CUST08585,Mobile Pay,718.62,49.79,54.9
POS013952,17,02-06-2024 10:00 AM,C0171,CUST08990,Cash,893.71,72.41,84.37
POS013953,16,2024/04/29 16:58,C0150,,Credit,394.16,40.62,20.51
POS013954,12,2024/08/04 13:26,C0076,,Gift Card,513.43,130.18,57.79
POS013955,9,04/02/2024 20:31,,CUST09227,credit,582.13,171.29,63.18
POS013956,1,2024/12/10 10:31,C0088,CUST04701,credit,1256.6,36.0,106.94
POS013957,12,12/01/2024 02:51,C0274,CUST03481,credit,1082.15,216.35,112.3
POS013958,5,04/10/2024 12:49,,,CREDIT,608.85,31.36,35.93
POS013959,8,11-25-2024 05:31 PM,C0171,,Credit,444.18,107.52,49.74
POS013960,29,2024-06-14 20:45:07,C0303,,Gift Card,713.02,12.95,60.07
POS013961,15,2024-03-20 11:19:45,C0437,CUST09658,Mobile Pay,247.18,1.95,24.12
POS013962,6,11/11/2024 07:33,C0126,,DEBIT,907.76,48.37,44.25
POS013963,4,2024-05-24 10:38:06,C0230,CUST08828,Gift Card,270.99,18.72,20.18
POS013964,12,03-05-2024 09:57 AM,C0485,,CASH,697.63,181.37,58.28
POS013965,14,2024-03-05 17:39:56,C0221,CUST03788,CREDIT,512.95,107.75,55.3
POS013966,8,2024-01-14,C0274,CUST06795,credit,686.18,3.67,58.84
POS013967,23,16/08/2024 22:38,C0098,,CREDIT,645.15,30.01,65.14
POS013968,26,29/08/2024 05:13,C0141,,DEBIT,701.01,44.0,73.66
POS013969,21,2024-03-26 03:46:10,C0487,,Cash,470.25,52.83,44.65
POS013970,28,2024-06-28 05:32:48,C0411,CUST02088,Gift Card,380.72,50.82,28.25
POS013971,3,2024-12-24 01:37:44,C0380,,DEBIT,638.47,2.03,68.55
POS013972,10,2024-12-07 18:07:17,C0243,CUST03700,Gift Card,1184.8,124.17,102.39
POS013973,10,2024/03/09 14:39,C0113,CUST04031,Credit,374.76,36.11,28.67
POS013974,7,04-20-2024 08:39 AM,C0472,,Mobile Pay,1390.88,326.43,132.09
POS013975,16,08/07/2024 12:24,C0180,CUST01076,Mobile Pay,637.33,185.78,41.39
POS013976,1,10/03/2024 03:20,C0032,,Cash,427.59,125.36,30.01
POS013977,29,10-31-2024 10:38 PM,C0127,CUST08858,Debit,549.68,29.47,51.83
POS013978,4,2024/07/24 00:10,C0444,CUST04336,Mobile Pay,460.55,33.73,29.79
POS013979,16,2024-05-20 02:52:04,C0251,CUST06469,Cash,649.61,97.44,70.98
POS013980,6,06-06-2024 06:44 AM,C0137,CUST03451,DEBIT,777.15,42.66,43.31
POS013981,26,2024-08-01 14:19:01,C0089,CUST08143,credit,248.02,3.88,25.57
POS013982,24,01/04/2024 03:11,C0051,,Mobile Pay,943.73,281.27,72.65
POS013983,9,2024-12-12,C0303,,Debit,1020.26,1.61,84.47
POS013984,22,06/09/2024 08:28,C0107,CUST02850,Debit,364.71,14.98,21.57
POS013985,22,21/05/2024 23:34,C0316,CUST07651,Gift Card,522.92,21.75,29.71
POS013986,7,2024-05-21,C0266,CUST00039,CASH,629.36,172.81,51.02
POS013987,7,2024-08-07,C0287,,Credit,665.08,207.63,34.73
POS013988,11,2024/04/19 05:09,C0454,CUST07973,CASH,1165.57,101.93,98.3
POS013989,29,01-05-2024 03:36 PM,C0397,CUST07245,Debit,488.28,35.73,28.7
POS013990,28,2024-04-11,,,Mobile Pay,468.79,35.33,31.35
POS013991,20,2024/06/01 02:36,C0270,CUST02578,CASH,545.3,30.62,48.88
POS013992,17,2024/07/24 20:46,C0315,CUST07906,DEBIT,505.68,9.48,42.92
POS013993,23,2024-02-02 20:38:24,C0029,CUST05921,Credit,359.84,49.43,34.3
POS013994,29,2024/05/07 16:29,C0151,CUST02818,Credit,720.07,45.27,82.32
POS013995,13,2024/02/27 04:52,C0077,,Gift Card,1041.27,167.85,89.4
POS013996,10,2024/04/15 12:05,C0149,,CASH,968.91,63.29,50.44
POS013997,10,2024-08-05 06:51:30,C0076,,Gift Card,871.65,204.2,49.19
POS013998,25,2024-09-29 16:31:54,C0414,CUST07450,Credit,940.32,246.36,100.59
POS013999,25,2024-09-08,C0220,CUST02557,Gift Card,1240.9,284.42,82.14
POS014000,9,2024/11/17 15:26,C0151,CUST01370,CREDIT,671.64,25.38,60.62
POS014001,28,27/12/2024 00:46,C0285,,Debit,1219.44,169.87,110.53
POS014002,26,2024-09-26,C0340,CUST02866,Cash,1327.6,393.95,118.34
POS014003,2,14/04/2024 01:12,C0083,CUST07998,Mobile Pay,525.55,128.4,57.92
POS014004,24,31/05/2024 00:36,C0115,CUST00251,Credit,877.83,46.84,60.81
POS014005,4,12-10-2024 08:05 PM,,,Mobile Pay,955.99,275.33,90.1
POS014006,3,2024-10-20 20:58:53,C0468,,DEBIT,171.67,19.06,15.97
POS014007,5,20/05/2024 07:05,C0287,CUST01910,Gift Card,280.29,5.34,24.33
POS014008,9,2024-06-14 19:55:46,C0240,CUST05020,Mobile Pay,456.49,0.13,38.98
POS014009,5,2024-02-15,C0067,,Credit,1070.69,145.82,74.16
POS014010,9,2024-04-03 23:28:10,C0006,CUST01256,DEBIT,1535.0,300.48,119.48
POS014011,29,2024-03-12 04:14:27,C0402,CUST06968,DEBIT,569.69,130.52,38.6
POS014012,26,06/05/2024 10:07,C0371,CUST02839,credit,506.67,97.7,53.88
POS014013,3,21/02/2024 10:57,C0021,CUST08282,credit,577.15,58.26,47.44
POS014014,15,2024/05/31 16:05,C0373,CUST09939,DEBIT,372.17,16.43,38.36
POS014015,16,2024-09-20 09:42:23,C0260,,credit,780.81,197.1,54.68
POS014016,11,09-20-2024 08:47 AM,C0262,,DEBIT,1247.53,257.28,135.2
POS014017,20,2024-02-26 03:30:47,C0322,CUST08586,Mobile Pay,169.71,11.77,14.26
POS014018,17,07-22-2024 08:53 AM,C0122,CUST06257,credit,392.41,27.71,19.08
POS014019,26,2024/04/15 17:22,,,Mobile Pay,642.31,157.45,48.34
POS014020,16,28/11/2024 07:30,C0005,CUST04086,Gift Card,373.6,113.99,19.92
POS019288,3,2024-09-10,C0228,,Debit,829.44,68.83,71.98
POS014022,7,20/02/2024 08:22,C0402,,Mobile Pay,265.27,48.07,22.06
POS014023,2,02/10/2024 02:18,C0076,CUST06232,Gift Card,789.92,139.73,38.19
