return_id,original_transaction_or_order_id,product_id,return_date,return_reason,refund_amount,quantity_returned,return_channel
RET002775,POS024931,332,,Defective,56.09,2,ECOM
RET002776,ECOM007001,167,2024-04-22,Late delivery,49.49,2,pos
RET002777,POS021875,176,03/03/2024,Damaged,21.99,1,POS
RET002778,POS024923,410,2024-03-02,Defective,23.99,2,POS
RET002779,POS006959,263,2024-03-02,Damaged,157.22,2,ECOM
RET002780,POS021745,215,18/07/2024,Late delivery,47.37,1,ECOM
RET002781,POS007427,386,15/02/2024,Size issue,30.97,2,POS
RET002782,POS021490,311,10-15-2024,Changed mind,70.58,1,ecom
RET002783,POS023958,84,2024-06-17,Damaged,192.87,3,ecom
RET002784,POS018679,373,03/10/2024,Size issue,12.41,3,POS
RET002785,POS004106,433,2024-08-25,Late delivery,157.78,2,ECOM
RET002786,POS016208,161,11-24-2024,Defective,33.92,1,ECOM
RET002787,ECOM010195,320,26/12/2024,Defective,71.26,2,pos
RET002788,ECOM005382,366,12/08/2024,Damaged,167.8,3,pos
RET002789,POS026310,108,25/09/2024,Late delivery,140.34,2,pos
RET002790,ECOM013255,29,2024-02-22,Size issue,165.05,3,POS
RET002791,POS000838,60,11-30-2024,Changed mind,198.6,2,ECOM
RET002792,ECOM003617,239,08-05-2024,Defective,127.52,3,POS
RET002793,POS004102,73,2024-08-19,Size issue,157.96,3,pos
RET002794,POS007309,212,05/05/2024,Damaged,37.37,1,ecom
RET002795,POS014864,137,12-14-2024,Changed mind,179.79,1,pos
RET002796,ECOM010847,71,2024-08-26,Changed mind,114.39,3,pos
RET002797,POS019659,38,02-17-2024,Changed mind,199.41,1,POS
RET002798,POS019685,425,05/06/2024,Defective,115.92,2,POS
RET002799,POS017692,13,12-29-2024,Late delivery,104.07,2,ECOM
RET002800,POS008025,10,2024-02-01,Size issue,164.87,2,pos
RET002801,POS028803,69,13/01/2024,Defective,90.77,2,pos
RET002802,POS029972,118,22/06/2024,Late delivery,132.42,2,POS
RET002803,POS022095,360,05-31-2024,Defective,73.09,2,ECOM
RET002804,POS009545,148,2024-08-27,Size issue,25.64,3,ECOM
RET002805,POS025962,95,04-12-2024,Size issue,86.44,1,ecom
RET002806,POS003161,347,02-29-2024,Changed mind,191.7,2,POS
RET002807,ECOM008497,355,01/01/2024,Changed mind,61.47,3,POS
RET002808,POS015569,382,06-15-2024,Late delivery,23.62,2,pos
RET002809,ECOM003727,150,2024-02-04,Changed mind,59.07,1,POS
RET002810,ECOM003283,377,02-16-2024,N/A,99.15,3,pos
RET002811,ECOM004289,213,12/04/2024,Late delivery,13.98,1,POS
RET002812,POS001862,68,04-19-2024,Size issue,53.67,1,ecom
RET002813,ECOM012851,333,10/05/2024,Size issue,90.0,3,pos
RET002814,POS013344,101,2024-07-17,Defective,78.15,2,ecom
RET002815,POS025184,47,2024-02-02,Defective,38.48,1,ECOM
RET002816,POS008066,448,06/04/2024,Late delivery,182.78,2,ECOM
RET002817,POS007863,92,19/11/2024,Defective,115.69,2,ecom
RET002818,POS023955,53,02/11/2024,Defective,30.35,2,POS
RET002819,ECOM014736,437,2024-10-01,Late delivery,162.63,1,POS
RET002820,POS009134,65,03/07/2024,Late delivery,14.13,3,POS
RET002821,POS027175,343,13/09/2024,,190.34,1,pos
RET002822,POS015262,238,2024-01-13,Defective,112.34,1,pos
RET002823,POS000305,69,27/07/2024,Changed mind,175.96,3,pos
RET002824,ECOM002628,193,01-11-2024,Defective,105.34,1,ecom
RET002825,POS011238,74,05/10/2024,Damaged,70.5,2,POS
RET002826,POS013643,387,2024-06-07,Changed mind,124.11,1,pos
RET002827,POS020185,288,,Defective,75.69,1,pos
RET002828,POS012741,467,2024-11-14,Size issue,87.94,2,pos
RET002829,POS005607,235,2024-02-11,???,107.54,2,ecom
RET002830,POS004345,185,02/09/2024,Changed mind,183.78,1,pos
RET002831,POS009504,79,2024-03-21,Size issue,61.0,3,ECOM
RET002832,ECOM008251,105,24/06/2024,Changed mind,179.86,3,pos
RET002833,ECOM004486,84,07-01-2024,lorem ipsum,30.8,1,POS
RET002834,ECOM008591,198,01/11/2024,Changed mind,149.76,3,pos
RET002835,POS002830,427,2024-11-25,Changed mind,84.78,1,ecom
RET002836,ECOM005988,461,2024-04-06,Changed mind,28.59,2,pos
RET002837,POS000569,298,12-26-2024,Changed mind,104.06,2,ECOM
RET002838,ECOM002188,484,13/05/2024,Damaged,100.19,1,POS
RET002839,POS028786,393,2024-06-09,Defective,33.85,1,pos
RET002840,POS011266,438,11-01-2024,Defective,180.5,2,ecom
RET002841,ECOM007977,303,06-14-2024,Changed mind,87.08,2,pos
RET002842,ECOM013409,396,2024-08-22,Defective,20.52,2,ecom
RET002843,POS026776,443,16/03/2024,Late delivery,41.57,2,POS
RET002844,POS021789,459,04/11/2024,,112.11,3,pos
RET002845,ECOM002650,120,28/08/2024,Size issue,154.86,2,ecom
RET002846,POS004677,351,10-29-2024,Damaged,146.68,2,ECOM
RET002847,POS015177,203,2024-08-06,Changed mind,159.59,2,POS
RET002848,ECOM005239,201,10-09-2024,Changed mind,40.62,1,ecom
RET002849,POS027510,265,2024-06-23,Changed mind,192.64,1,pos
RET002850,ECOM010310,364,01-20-2024,,59.74,3,POS
RET002851,POS023311,361,05/12/2024,Damaged,66.71,3,POS
RET002852,ECOM014322,82,01-26-2024,N/A,114.57,3,ECOM
RET002853,POS004140,215,2024-10-10,Size issue,37.59,2,pos
RET002854,ECOM005327,161,,Late delivery,199.09,2,ECOM
RET002855,ECOM010359,496,31/05/2024,Defective,129.35,2,pos
RET002856,ECOM001079,228,2024-08-16,Late delivery,27.88,2,pos
RET002857,POS001879,110,2024-03-22,Defective,104.57,2,pos
RET002858,POS008483,426,16/02/2024,Late delivery,173.72,3,ECOM
RET002859,POS012701,420,03-22-2024,Damaged,28.49,3,POS
RET002860,POS018652,12,24/01/2024,Defective,192.21,1,ECOM
RET002861,ECOM008665,9,17/08/2024,Defective,114.77,3,POS
RET002862,ECOM002150,214,05/09/2024,Late delivery,102.84,1,POS
RET002863,POS028573,51,07/09/2024,lorem ipsum,166.81,3,pos
RET002864,POS002195,421,10-13-2024,Late delivery,95.97,2,POS
RET002865,POS001042,478,08-05-2024,Changed mind,72.52,2,pos
RET002866,POS028964,152,22/05/2024,Defective,187.48,1,POS
RET002867,POS017975,448,2024-03-06,Size issue,25.96,2,ECOM
RET002868,ECOM010445,137,25/10/2024,asdf123,127.0,1,POS
RET002869,POS025383,116,2024-12-14,Size issue,193.19,3,pos
RET002870,POS020084,114,05/05/2024,Size issue,22.32,3,ECOM
RET002871,POS023019,354,02-22-2024,Changed mind,120.72,3,ECOM
RET002872,ECOM007433,335,12-26-2024,Defective,52.01,2,pos
RET002873,ECOM013158,435,16/03/2024,Late delivery,56.1,1,pos
RET002874,POS019002,287,24/09/2024,Defective,91.04,2,ECOM
RET002875,POS027782,425,01-17-2024,Defective,89.45,1,pos
RET002876,ECOM006310,121,02/04/2024,Damaged,99.4,1,ECOM
RET002877,POS012753,12,2024-02-15,Late delivery,26.89,1,POS
RET002878,POS009999,16,29/03/2024,Defective,20.02,2,pos
RET002879,POS001018,174,02/03/2024,Changed mind,131.22,1,ecom
RET002880,POS013089,373,2024-10-15,,36.52,3,pos
RET002881,ECOM014615,370,10-21-2024,Size issue,37.03,1,pos
RET002882,POS014103,54,05-15-2024,Late delivery,127.67,1,POS
RET002883,ECOM010168,420,03-21-2024,Defective,116.95,1,ECOM
RET002884,POS022411,278,07/12/2024,Damaged,180.3,3,ecom
RET002885,POS027985,157,2024-03-15,Damaged,78.09,1,ECOM
RET002886,ECOM011472,484,15/11/2024,Late delivery,146.57,3,pos
RET002887,POS020879,111,2024-05-11,Changed mind,104.9,1,ECOM
RET002888,POS009707,160,15/02/2024,Size issue,135.59,2,ECOM
RET002889,ECOM006393,93,09-04-2024,Size issue,106.14,3,ECOM
RET002890,POS013302,49,02-15-2024,Changed mind,139.73,1,POS
RET002891,POS014664,106,2024-10-04,Changed mind,86.2,2,pos
RET002892,POS010162,102,11-11-2024,Defective,108.49,3,ECOM
RET002893,POS025346,47,11/05/2024,Defective,43.28,3,ECOM
RET002894,POS004089,105,03/09/2024,Late delivery,96.24,3,pos
RET002895,POS013272,479,19/09/2024,Size issue,107.97,3,ECOM
RET002896,POS002885,49,11/11/2024,Changed mind,68.66,1,POS
RET002897,POS001375,84,2024-03-09,Damaged,11.38,2,POS
RET002898,POS012904,70,06-15-2024,Late delivery,54.71,1,ecom
RET002899,POS024606,260,05-01-2024,Size issue,186.94,2,POS
RET002900,POS028515,251,12/11/2024,Size issue,169.19,2,ecom
RET002901,POS013645,243,16/08/2024,Size issue,179.95,2,pos
RET002902,POS007826,496,10-13-2024,Changed mind,174.98,1,ECOM
RET002903,POS019733,416,11/07/2024,Changed mind,85.01,3,POS
RET002904,POS014159,286,20/03/2024,Late delivery,49.36,3,ecom
RET002905,ECOM012831,292,2024-01-03,Defective,68.15,3,POS
RET002906,ECOM009280,258,2024-09-21,Late delivery,182.04,1,POS
RET002907,POS009859,156,11-06-2024,???,15.4,1,ECOM
RET002908,POS007978,303,11-02-2024,Late delivery,156.86,1,ecom
RET002909,POS003547,346,21/01/2024,Changed mind,124.89,2,ecom
RET002910,ECOM008014,97,02-07-2024,Damaged,85.78,3,POS
RET002911,POS009897,362,12-11-2024,Damaged,22.12,1,ecom
RET002912,ECOM004389,113,2024-03-01,Damaged,85.61,2,ecom
RET002913,ECOM005916,478,26/02/2024,Defective,188.23,3,pos
RET002914,ECOM008794,19,11-21-2024,Defective,144.58,3,ecom
RET002915,POS027676,263,28/12/2024,Late delivery,162.03,3,ECOM
RET002916,POS027146,187,06/12/2024,Late delivery,16.4,1,ecom
RET002917,POS012862,391,03/08/2024,Changed mind,180.23,3,pos
RET002918,POS008424,221,2024-09-29,Defective,135.43,3,ecom
RET002919,POS006717,36,12-03-2024,Size issue,101.67,3,pos
RET002920,POS027926,209,05-07-2024,Changed mind,73.27,2,ecom
RET002921,POS019744,427,2024-03-11,Changed mind,51.72,1,pos
RET002922,POS003663,274,05-20-2024,Damaged,60.97,1,POS
RET002923,POS023152,117,25/11/2024,Damaged,198.31,2,ECOM
RET002924,POS025748,281,,lorem ipsum,159.59,3,POS
RET002925,POS027720,255,05-26-2024,,124.46,1,POS
RET002926,POS026653,293,06-19-2024,Size issue,153.24,2,POS
RET002927,POS016913,486,16/12/2024,asdf123,93.93,1,pos
RET002928,POS029874,470,2024-03-25,asdf123,79.07,3,pos
RET002929,POS015297,70,2024-05-03,Damaged,14.74,1,pos
RET002930,POS011170,186,2024-03-26,Defective,69.73,1,POS
RET002931,ECOM011647,153,26/09/2024,Defective,32.51,2,POS
RET002932,ECOM006015,431,2024-01-01,Defective,48.57,3,ecom
RET002933,POS002866,473,03-31-2024,Damaged,181.72,2,POS
RET002934,POS025084,57,2024-10-18,Late delivery,157.21,2,POS
RET002935,POS027229,168,2024-07-04,Size issue,80.0,2,ECOM
RET002936,POS014243,324,11-04-2024,Defective,48.22,1,POS
RET002937,ECOM006474,73,2024-05-09,Late delivery,65.83,1,POS
RET002938,ECOM008144,459,02-04-2024,Size issue,137.6,3,ecom
RET002939,ECOM004615,388,29/08/2024,Damaged,89.86,2,ECOM
RET002940,ECOM012651,180,05-02-2024,Size issue,80.1,1,pos
RET002941,ECOM002396,28,2024-11-25,Changed mind,75.41,3,POS
RET002942,POS021933,308,2024-07-05,Late delivery,125.93,3,pos
RET002943,ECOM011211,429,2024-05-06,Changed mind,27.01,3,ECOM
RET002944,POS019403,438,10/08/2024,asdf123,182.43,1,ecom
RET002945,ECOM007811,491,2024-03-26,Defective,174.97,1,ECOM
RET002946,POS012860,176,2024-11-21,Size issue,153.45,3,pos
RET002947,POS018704,486,05-17-2024,Late delivery,80.18,1,pos
RET002948,POS025377,308,2024-02-15,Defective,54.96,2,ECOM
RET002949,POS016534,335,2024-03-24,Late delivery,110.69,1,ECOM
RET002950,POS008204,139,11-10-2024,Defective,196.39,3,ECOM
RET002951,POS022932,52,09-08-2024,Damaged,113.37,1,ECOM
RET002952,POS013041,451,2024-03-16,Size issue,16.54,2,ECOM
RET002953,ECOM003907,313,22/09/2024,,60.2,2,ecom
RET002954,ECOM010296,339,11-13-2024,Damaged,186.76,3,pos
RET002955,ECOM001959,131,11-22-2024,Defective,66.46,1,pos
RET002956,ECOM012726,209,10/02/2024,Defective,158.69,2,pos
RET002957,POS017469,156,2024-03-29,Defective,111.22,3,ecom
RET002958,POS004532,13,15/08/2024,Changed mind,30.08,3,pos
RET002959,ECOM004031,133,03/05/2024,N/A,133.46,2,pos
RET002960,POS006557,383,09-13-2024,???,126.14,3,ECOM
RET002961,POS017229,417,10/01/2024,???,37.45,3,ECOM
RET002962,POS002351,340,2024-02-12,Damaged,56.78,3,pos
RET002963,POS012520,426,2024-10-25,Defective,165.6,2,pos
RET002964,POS001186,340,2024-04-19,Size issue,102.85,2,ECOM
RET002965,POS000011,249,19/09/2024,Size issue,19.47,1,pos
RET002966,POS008912,476,2024-01-17,Late delivery,67.14,2,pos
RET002967,POS013032,322,01-21-2024,Damaged,122.69,3,POS
RET002968,ECOM009380,126,2024-09-08,Damaged,73.02,2,POS
RET002969,POS008030,393,2024-11-21,Size issue,129.2,1,ECOM
RET002970,POS001473,452,23/08/2024,Late delivery,185.31,2,POS
RET002971,ECOM006864,498,09-18-2024,Size issue,116.45,2,ecom
RET002972,POS021379,305,2024-12-26,Changed mind,60.37,2,ECOM
RET002973,POS014520,333,08-20-2024,Late delivery,153.59,1,ECOM
RET002974,ECOM009235,395,12-25-2024,Changed mind,156.4,3,ecom
RET002975,ECOM005879,478,2024-06-22,Defective,81.56,2,ecom
RET002976,POS011656,405,2024-06-12,Size issue,152.04,1,POS
RET002977,POS007070,325,05/11/2024,lorem ipsum,141.58,2,pos
RET002978,POS007451,289,02-17-2024,Size issue,154.01,2,ECOM
RET002979,ECOM009886,382,03-25-2024,Defective,184.81,3,ecom
RET002980,ECOM007931,35,2024-10-24,Damaged,119.08,2,POS
RET002981,ECOM006675,334,10/05/2024,Changed mind,87.49,1,ecom
RET002982,POS020891,150,25/06/2024,Late delivery,178.63,2,ECOM
RET002983,ECOM003990,31,2024-08-12,Defective,166.97,2,POS
RET002984,POS021393,454,08/09/2024,Size issue,178.71,3,pos
RET002985,POS020440,292,11-13-2024,Changed mind,58.88,1,POS
RET002986,ECOM009897,182,02-12-2024,Damaged,72.4,2,ECOM
RET002987,ECOM010003,33,08-15-2024,Size issue,147.51,2,ecom
RET002988,POS007137,133,09/09/2024,Defective,119.4,1,POS
RET002989,ECOM006328,77,31/07/2024,Late delivery,87.36,1,POS
RET002990,POS019290,133,,Changed mind,162.19,2,POS
RET002991,POS019929,500,03-06-2024,Changed mind,98.2,2,POS
RET002992,ECOM009630,355,12/02/2024,Late delivery,53.3,3,ecom
RET002993,POS021881,48,14/05/2024,Changed mind,159.59,1,ecom
RET002994,POS019987,356,2024-05-19,Size issue,24.06,3,POS
RET002995,ECOM001162,379,08-23-2024,Size issue,85.25,1,POS
RET002996,POS025068,264,20/07/2024,Damaged,40.69,3,ECOM
RET002997,POS007486,433,01/09/2024,Changed mind,88.61,3,ECOM
RET002998,POS016088,78,2024-02-28,Changed mind,182.92,2,ECOM
RET002999,ECOM001797,469,19/07/2024,Size issue,136.75,2,POS
RET003000,ECOM011490,278,22/04/2024,Damaged,88.5,3,ECOM
RET003001,POS003413,313,16/12/2024,Changed mind,43.82,1,ecom
RET003002,ECOM014496,388,2024-04-11,Changed mind,129.07,3,ECOM
RET003003,POS010435,99,11-26-2024,Size issue,125.99,1,pos
RET003004,ECOM010354,195,07-15-2024,Size issue,27.22,1,POS
RET003005,POS001741,264,,Damaged,28.03,1,pos
RET003006,POS012676,267,14/03/2024,Changed mind,37.08,1,ecom
RET003007,ECOM014026,297,11-13-2024,Size issue,122.97,2,ecom
RET003008,POS007012,343,2024-07-14,Changed mind,144.12,1,ecom
RET003009,POS015984,193,01-29-2024,Changed mind,31.27,2,pos
RET003010,POS000281,434,03/05/2024,Damaged,184.53,1,ECOM
RET003011,POS023796,37,23/12/2024,Late delivery,89.1,3,ECOM
RET003012,ECOM011965,42,2024-10-01,Changed mind,49.82,1,POS
RET003013,ECOM004147,285,2024-12-26,Late delivery,15.01,2,pos
RET003014,POS005982,352,2024-02-20,Late delivery,181.01,1,POS
RET003015,POS003424,408,06/07/2024,Changed mind,125.38,1,ECOM
RET003016,POS009620,420,2024-06-24,Changed mind,15.16,2,pos
RET003017,ECOM001372,262,06-16-2024,Changed mind,158.91,1,POS
RET003018,POS007011,351,2024-08-08,Late delivery,194.13,3,POS
RET003019,POS023252,394,25/05/2024,Size issue,22.69,1,pos
RET003020,ECOM001294,289,08-27-2024,Size issue,12.67,1,POS
RET003021,ECOM006019,338,2024-11-08,Size issue,63.72,3,ECOM
RET003022,POS023897,425,11-28-2024,Size issue,39.2,2,ecom
RET003023,ECOM010048,334,2024-12-19,Damaged,85.26,1,ecom
RET003024,ECOM008452,486,15/08/2024,Changed mind,76.61,2,ECOM
RET003025,ECOM005002,440,14/08/2024,Damaged,77.65,1,POS
RET003026,POS001062,46,03-27-2024,Damaged,47.93,2,ecom
RET003027,ECOM008361,201,2024-03-12,Defective,18.92,1,POS
RET003028,POS003425,213,06/09/2024,Damaged,192.59,2,POS
RET003029,POS014027,201,03-02-2024,Damaged,28.28,3,POS
RET003030,ECOM005186,89,01-03-2024,Size issue,47.78,3,ECOM
RET003031,POS011879,198,2024-06-13,Size issue,159.46,1,POS
RET003032,POS003253,499,27/04/2024,Size issue,109.0,3,pos
RET003033,ECOM008294,444,01-12-2024,Size issue,103.1,1,POS
RET003034,POS003457,85,2024-07-15,Late delivery,73.56,2,ECOM
RET003035,ECOM012806,100,06-07-2024,Size issue,86.72,2,ecom
RET003036,POS005534,337,12-04-2024,Damaged,141.09,1,POS
RET003037,ECOM011045,187,12/01/2024,Defective,98.68,3,ecom
RET003038,ECOM003854,199,2024-06-10,Late delivery,171.98,2,POS
RET003039,POS004136,129,05-30-2024,Defective,131.15,1,pos
RET003040,ECOM010706,401,2024-01-09,asdf123,21.14,2,ECOM
RET003041,POS010776,49,2024-06-20,Size issue,61.14,2,ecom
RET003042,POS001482,276,2024-01-06,Changed mind,112.7,3,ecom
RET003043,ECOM004648,270,09-04-2024,Size issue,68.2,2,ecom
RET003044,ECOM013071,15,2024-03-18,Size issue,140.79,2,ECOM
RET003045,POS023814,230,07-21-2024,,110.79,3,ECOM
RET003046,POS016678,407,30/03/2024,Size issue,179.88,2,POS
RET003047,ECOM006907,354,2024-03-14,Size issue,178.11,2,pos
RET003048,POS007683,272,01-08-2024,Damaged,48.26,3,ECOM
RET003049,POS010472,73,11-14-2024,Size issue,62.62,2,pos
RET003050,POS027070,307,2024-04-17,Size issue,51.93,3,pos
RET003051,POS023083,216,2024-11-29,Damaged,22.62,3,ECOM
RET003052,POS028722,87,2024-05-07,,169.56,3,ecom
RET003053,POS018337,447,06/10/2024,Defective,40.05,1,POS
RET003054,POS029020,112,03-27-2024,Defective,104.67,3,ECOM
RET003055,POS019208,292,12/09/2024,Late delivery,166.57,1,POS
RET003056,POS016077,5,2024-09-16,Late delivery,27.22,1,ECOM
RET003057,POS012105,330,21/05/2024,Changed mind,184.37,1,POS
RET003058,POS011381,374,12-23-2024,Size issue,71.11,3,POS
RET003059,POS010094,140,2024-06-29,asdf123,76.13,1,pos
RET003060,POS015291,101,2024-11-14,???,174.79,1,pos
RET003061,POS028482,145,,Damaged,48.02,3,ecom
RET003062,ECOM001605,443,2024-11-17,Late delivery,19.85,2,POS
RET003063,POS000145,187,16/03/2024,Damaged,94.26,2,POS
RET003064,POS029317,46,08-08-2024,asdf123,171.85,2,pos
RET003065,ECOM014968,110,04-16-2024,Damaged,100.86,2,pos
RET003066,POS021750,277,07-23-2024,Size issue,140.67,3,ecom
RET003067,POS028360,478,20/05/2024,Changed mind,183.5,1,ecom
RET003068,POS008866,413,08/05/2024,Defective,43.34,1,pos
RET003069,POS013811,447,07-25-2024,???,134.92,1,ecom
RET003070,POS000736,388,2024-08-02,Defective,109.05,2,POS
RET003071,POS019978,138,13/10/2024,Size issue,97.02,2,ecom
RET003072,ECOM002437,477,13/03/2024,???,43.87,2,POS
RET003073,POS008624,74,27/07/2024,N/A,197.62,3,ecom
RET003074,POS008167,389,04/10/2024,Damaged,27.12,1,pos
RET003075,POS020023,248,2024-02-27,Changed mind,18.6,3,ECOM
RET003076,POS005744,24,2024-05-31,Defective,18.68,2,pos
RET003077,ECOM012124,144,2024-08-13,Changed mind,90.44,1,ECOM
RET003078,ECOM014334,123,11-18-2024,Changed mind,85.07,3,pos
RET003079,POS008698,405,03-07-2024,Size issue,68.56,2,POS
RET003080,POS020742,207,29/09/2024,lorem ipsum,92.15,3,ecom
RET003081,POS025318,415,29/12/2024,Late delivery,65.93,2,ECOM
RET003082,POS004477,314,2024-02-24,Defective,196.89,2,pos
RET003083,POS019556,428,2024-11-13,Late delivery,184.48,3,POS
RET003084,POS003775,325,03-17-2024,Size issue,52.35,3,ECOM
RET003085,POS007045,106,2024-06-11,,105.1,2,ECOM
RET003086,POS020280,433,24/06/2024,lorem ipsum,110.08,3,POS
RET003087,ECOM003195,255,02-23-2024,Size issue,47.62,1,ECOM
RET003088,POS024742,269,2024-01-16,Damaged,34.25,3,ecom
RET003089,ECOM014863,382,2024-02-17,Defective,69.19,2,ECOM
RET003090,ECOM000371,122,2024-05-29,Changed mind,43.3,3,pos
RET003091,POS024593,239,05-15-2024,Defective,82.22,1,ECOM
RET003092,ECOM008249,484,2024-11-01,Late delivery,139.75,3,POS
RET003093,POS022769,20,06-04-2024,Size issue,149.26,2,ecom
RET003094,POS006113,388,27/11/2024,Size issue,191.9,2,ecom
RET003095,POS008817,352,22/04/2024,Damaged,73.14,2,pos
RET003096,POS001951,210,2024-07-23,Size issue,17.9,2,POS
RET003097,POS012601,24,09-20-2024,asdf123,181.29,1,ecom
RET003098,POS017881,473,01-10-2024,Defective,174.56,3,ecom
RET003099,POS008255,486,08-04-2024,Changed mind,192.83,2,pos
RET003100,POS015882,231,2024-12-28,Damaged,100.62,3,POS
RET003101,POS006748,282,26/06/2024,Changed mind,117.27,1,POS
RET003102,ECOM000817,438,12/01/2024,Changed mind,133.1,2,ECOM
RET003103,POS017228,158,05-25-2024,Changed mind,125.75,2,POS
RET003104,POS029065,316,2024-03-20,Changed mind,68.3,2,pos
RET003105,ECOM011408,284,2024-10-31,Damaged,22.37,2,pos
RET003106,POS028131,371,02-07-2024,Damaged,179.68,2,ecom
RET003107,POS002817,384,2024-10-27,Size issue,169.78,2,pos
RET003108,POS006638,136,15/10/2024,Defective,97.33,2,ECOM
RET003109,ECOM006612,90,07-02-2024,Damaged,75.65,3,pos
RET003110,POS020788,174,08/09/2024,Damaged,115.08,3,ecom
RET003111,POS006814,176,2024-07-01,Late delivery,26.13,1,ECOM
RET003112,ECOM001261,269,2024-08-17,Changed mind,194.67,2,pos
RET003113,POS010827,185,2024-06-18,Changed mind,110.7,1,pos
RET003114,ECOM010468,338,2024-04-28,Changed mind,18.06,3,pos
RET003115,ECOM003863,33,13/08/2024,Size issue,151.04,3,POS
RET003116,POS029808,155,26/12/2024,Damaged,134.54,3,pos
RET003117,POS025224,468,2024-02-01,Defective,147.4,1,pos
RET003118,POS005196,120,30/07/2024,Defective,186.46,3,ecom
RET003119,POS022413,444,2024-12-29,lorem ipsum,65.93,3,ecom
RET003120,POS024965,359,2024-08-21,Size issue,174.44,3,pos
RET003121,ECOM008903,106,2024-08-13,Defective,112.75,3,POS
RET003122,ECOM008074,7,24/11/2024,Damaged,148.69,3,ECOM
RET003123,POS012291,360,2024-03-14,Late delivery,194.05,2,POS
RET003124,POS022790,470,2024-01-25,N/A,197.89,1,POS
RET003125,ECOM012201,102,2024-08-21,Late delivery,22.97,2,ECOM
RET003126,POS027202,193,03-01-2024,Defective,177.15,2,ecom
RET003127,ECOM010176,449,14/11/2024,Changed mind,143.86,3,ecom
RET003128,ECOM001619,179,15/01/2024,Size issue,197.68,1,ECOM
RET003129,POS016759,421,21/10/2024,Damaged,98.17,3,ECOM
RET003130,ECOM004041,331,11-25-2024,Changed mind,107.73,2,pos
RET003131,ECOM009267,199,03/04/2024,Changed mind,124.21,3,pos
RET003132,ECOM001661,346,2024-09-06,Late delivery,157.56,2,ecom
RET003133,POS024553,426,03/06/2024,Defective,70.85,2,ECOM
RET003134,POS002993,245,17/02/2024,Size issue,112.85,3,POS
RET003135,ECOM002559,174,09-19-2024,Late delivery,34.96,3,POS
RET003136,POS028357,314,01-17-2024,Late delivery,188.19,1,pos
RET003137,POS026935,372,2024-02-06,Size issue,48.73,3,POS
RET003138,ECOM001462,413,2024-03-19,Size issue,60.0,1,ECOM
