order_id,customer_id,order_timestamp,order_status,channel,shipping_cost,total_amount,discount_amount,device_type,traffic_source
ECOM007186,CUST07249,06-01-2024 22:25,Cancelled,WEB,6.33,,,mobile,Facebook
ECOM007187,CUST08986,2024/05/02 05:56 AM,complete,MOBILE_APP,18.81,108.55,0.73,MOBILE,Email
ECOM007188,CUST11090,16-09-2024 21:24,Completed,MARKETPLACE,0.52,391.89,59.6,Mobile,Referral
ECOM007189,CUST06982,2024-01-22 07:09:00,CANCELLED,MOBILE_APP,8.27,355.88,43.22,Tablet,Referral
ECOM007190,CUST08075,05/27/2024 13:16,pending,WEB,7.03,71.95,8.5,Mobile,Referral
ECOM007191,CUST08507,15-10-2024 04:59,complete,MARKETPLACE,11.27,301.01,16.59,MOBILE,Google
ECOM007192,CUST03734,21-10-2024 04:15,complete,WEB,16.99,,,Mobile,Facebook
ECOM007193,CUST08820,03-05-2024 01:13,pending,MARKETPLACE,11.87,338.38,0.8,MOBILE,Facebook
ECOM007194,CUST02464,13-12-2024 18:31,complete,WEB,3.78,111.91,6.3,mobile,Instagram
ECOM007195,CUST04678,14-07-2024 05:53,pending,WEB,9.34,161.85,11.94,desktop,Referral
ECOM007196,CUST03112,03/12/2024 06:02,PENDING,MOBILE_APP,0.08,153.25,7.04,desktop,Google
ECOM007197,CUST00839,23-04-2024 05:29,cancelled,MARKETPLACE,10.71,81.95,9.97,Desktop,Facebook
ECOM007198,CUST04753,30-01-2024 07:50,cancelled,MOBILE_APP,0.97,303.64,34.07,Tablet,Instagram
ECOM007199,CUST09895,09/30/2024 22:25,cancelled,WEB,5.29,393.92,20.76,MOBILE,Direct
ECOM007200,CUST01778,07-10-2024 04:53,complete,WEB,19.86,92.79,0.27,Desktop,Facebook
ECOM007201,CUST05316,05/24/2024 18:44,cancelled,MARKETPLACE,9.84,300.28,30.23,Tablet,Instagram
ECOM007202,CUST05573,09/15/2024 20:25,cancelled,MOBILE_APP,15.26,269.31,12.09,MOBILE,Instagram
ECOM007203,CUST10720,07/02/2024 20:21,complete,MARKETPLACE,12.02,149.88,11.76,MOBILE,Facebook
ECOM007204,CUST11452,2024/07/06 05:40 AM,COMPLETED,MOBILE_APP,15.62,208.43,33.24,Mobile,Google
ECOM007205,CUST00743,05-02-2024 12:34,Pending,MARKETPLACE,15.0,355.85,2.67,desktop,Google
ECOM007206,CUST11036,06-07-2024 07:57,pending,WEB,17.28,221.93,15.62,mobile,Facebook
ECOM007207,CUST10843,2024/06/30 07:50 AM,complete,MOBILE_APP,1.8,,,MOBILE,Referral
ECOM007208,CUST06775,10-01-2024 03:14,COMPLETED,WEB,11.73,324.97,2.69,mobile,Facebook
ECOM007209,CUST05881,01/28/2024 05:31,completed,WEB,4.15,103.9,12.24,Mobile,Email
ECOM007210,CUST05145,03-01-2024 19:57,Cancelled,MARKETPLACE,0.06,112.14,10.23,Tablet,Referral
ECOM007211,CUST07020,2024-06-22 14:51:00,pending,WEB,9.99,349.29,40.88,mobile,Email
ECOM007212,CUST11196,11/12/2024 12:06,Completed,MARKETPLACE,4.35,,,mobile,Direct
ECOM007213,CUST05414,2024/12/10 03:46 PM,completed,MARKETPLACE,3.32,35.88,0.06,Tablet,Facebook
ECOM007214,CUST05771,06/29/2024 04:45,Cancelled,MOBILE_APP,11.37,359.98,14.57,mobile,Direct
ECOM007215,CUST08843,01/30/2024 14:06,pending,MARKETPLACE,8.33,340.54,27.5,mobile,Direct
ECOM007216,CUST06471,2024-12-30 11:28:00,completed,MARKETPLACE,7.99,268.04,11.61,Tablet,Direct
ECOM007217,CUST02112,2024/11/26 05:03 AM,pending,WEB,18.63,228.34,13.88,Tablet,Referral
ECOM007218,CUST02743,2024-10-05 07:56:00,COMPLETE,MOBILE_APP,16.15,392.92,23.38,Mobile,Email
ECOM007219,CUST08237,05/12/2024 16:13,PENDING,WEB,12.85,357.52,55.13,Tablet,Google
ECOM007220,CUST08253,17-03-2024 05:45,COMPLETED,WEB,4.08,185.19,36.09,desktop,Direct
ECOM007221,CUST05664,2024/10/26 04:21 PM,cancelled,MOBILE_APP,19.98,,,Tablet,Instagram
ECOM007222,CUST06636,2024-05-16 03:36:00,completed,MARKETPLACE,8.48,329.99,43.55,mobile,Facebook
ECOM007223,CUST11489,2024-03-09 18:31:00,pending,MOBILE_APP,0.81,,,Desktop,Referral
ECOM007224,CUST06708,2024/07/13 06:30 PM,Cancelled,WEB,0.2,351.93,50.81,Mobile,Direct
ECOM007225,CUST07282,2024-06-27 22:39:00,cancelled,WEB,19.82,42.85,6.37,mobile,Direct
ECOM007226,CUST06350,2024/02/16 08:08 PM,CANCELLED,MOBILE_APP,13.5,394.76,41.1,mobile,Instagram
ECOM007227,CUST11679,06/08/2024 11:21,completed,MARKETPLACE,5.49,358.58,8.35,MOBILE,Direct
ECOM007228,CUST10836,2024/03/08 07:46 PM,CANCELLED,MOBILE_APP,1.4,155.21,30.59,Mobile,Email
ECOM007229,CUST04924,2024/05/27 10:13 PM,completed,MARKETPLACE,10.96,368.83,19.61,desktop,Direct
ECOM007230,CUST03967,2024-09-08 01:06:00,Pending,MOBILE_APP,1.82,265.81,39.28,desktop,Referral
ECOM007231,CUST04562,11/29/2024 09:51,pending,MOBILE_APP,9.36,156.73,14.34,Tablet,Facebook
ECOM007232,CUST06761,2024/07/01 01:31 AM,COMPLETE,MARKETPLACE,4.31,201.05,34.11,Mobile,Instagram
ECOM007233,CUST10199,2024-06-04 06:30:00,pending,WEB,6.92,397.15,45.29,desktop,Facebook
ECOM007234,CUST07967,2024/11/06 03:27 AM,Cancelled,WEB,9.78,73.92,5.9,MOBILE,Facebook
ECOM007235,CUST11037,09/29/2024 11:15,cancelled,MOBILE_APP,12.95,365.84,6.68,MOBILE,Direct
ECOM007236,CUST01313,08-05-2024 17:49,cancelled,MARKETPLACE,19.7,102.15,3.97,Mobile,Direct
ECOM007237,CUST01893,2024/01/03 07:13 AM,CANCELLED,WEB,17.07,197.51,17.86,mobile,Google
ECOM007238,CUST07376,2024/09/10 06:03 PM,completed,WEB,11.97,237.4,34.65,Tablet,Direct
ECOM007239,CUST09785,2024-11-27 02:42:00,pending,WEB,1.33,304.87,27.34,Tablet,Google
ECOM007240,CUST11188,2024/05/06 01:25 PM,COMPLETE,MARKETPLACE,4.88,371.67,47.68,Mobile,Direct
ECOM007241,CUST04915,23-03-2024 22:36,cancelled,MARKETPLACE,5.76,109.13,20.37,MOBILE,Facebook
ECOM007242,CUST09105,2024-12-05 16:27:00,cancelled,MOBILE_APP,12.05,45.45,7.72,mobile,Email
ECOM007243,CUST05862,2024/03/25 05:02 AM,Cancelled,MOBILE_APP,12.51,73.7,6.61,mobile,Direct
ECOM007244,CUST02671,03/28/2024 03:56,Complete,MARKETPLACE,0.37,121.09,24.04,mobile,Facebook
ECOM007245,CUST09499,19-09-2024 21:37,COMPLETE,WEB,15.33,337.84,19.41,mobile,Facebook
ECOM007246,CUST10006,2024-08-20 08:59:00,complete,WEB,18.47,228.1,7.32,Desktop,Google
ECOM007247,CUST05147,04-06-2024 01:44,COMPLETE,MARKETPLACE,3.98,195.81,37.34,MOBILE,Google
ECOM007248,CUST08498,11-01-2024 11:53,pending,MOBILE_APP,1.0,105.89,14.9,desktop,Direct
ECOM007249,CUST02080,2024/07/05 07:22 AM,PENDING,MOBILE_APP,4.27,188.81,13.27,Tablet,Email
ECOM007250,CUST06341,16-02-2024 17:51,pending,WEB,8.2,374.99,24.97,Desktop,Google
ECOM007251,CUST03338,06/14/2024 03:55,pending,MARKETPLACE,13.25,228.3,38.81,desktop,Email
ECOM007252,CUST11081,07-07-2024 14:25,cancelled,MOBILE_APP,2.81,133.87,19.6,Tablet,Instagram
ECOM007253,CUST01359,2024-09-15 09:18:00,cancelled,MOBILE_APP,1.59,126.63,6.27,desktop,Referral
ECOM007254,CUST04722,2024-12-15 19:41:00,COMPLETED,MARKETPLACE,13.53,151.74,28.56,Desktop,Referral
ECOM007255,CUST01405,09/24/2024 03:50,complete,MOBILE_APP,11.01,142.24,19.75,Desktop,Facebook
ECOM007256,CUST11930,12/18/2024 19:23,COMPLETED,WEB,4.37,69.73,3.46,mobile,Referral
ECOM007257,CUST10923,28-11-2024 18:09,completed,WEB,5.14,180.97,6.9,desktop,Direct
ECOM007258,CUST06712,18-01-2024 04:49,COMPLETED,MARKETPLACE,18.74,304.78,8.15,Desktop,Instagram
ECOM007259,CUST06147,11-11-2024 22:38,PENDING,MARKETPLACE,2.45,,,Mobile,Referral
ECOM007260,CUST01948,10/15/2024 19:31,pending,MOBILE_APP,11.18,354.57,18.4,Desktop,Referral
ECOM007261,CUST11464,2024/06/15 10:47 AM,pending,MARKETPLACE,3.77,146.12,10.17,desktop,Google
ECOM007262,CUST09132,2024-08-28 08:56:00,Pending,MARKETPLACE,6.88,139.17,20.63,Desktop,Referral
ECOM007263,CUST01171,2024/06/06 12:01 AM,Completed,MOBILE_APP,3.53,160.95,15.16,Desktop,Google
ECOM007264,CUST04228,2024/09/02 12:38 PM,Pending,MARKETPLACE,13.72,358.65,66.4,Mobile,Referral
ECOM007265,CUST07571,08/13/2024 17:34,Cancelled,MOBILE_APP,11.43,44.33,6.19,desktop,Facebook
ECOM007266,CUST08611,21-02-2024 21:22,PENDING,MOBILE_APP,18.55,285.74,23.65,MOBILE,Facebook
ECOM007267,CUST04207,08/26/2024 10:03,completed,MARKETPLACE,2.37,244.63,24.11,Mobile,Email
ECOM007268,CUST08188,12/08/2024 14:01,Completed,WEB,18.02,291.24,12.38,Desktop,Google
ECOM007269,CUST09863,2024/04/07 07:36 AM,COMPLETE,MOBILE_APP,14.31,124.98,1.33,MOBILE,Facebook
ECOM007270,CUST11924,08-10-2024 08:36,Cancelled,WEB,14.29,239.52,9.36,mobile,Referral
ECOM007271,CUST02735,11/19/2024 16:28,CANCELLED,MARKETPLACE,1.32,137.23,19.57,Tablet,Email
ECOM007272,CUST10678,04-10-2024 03:34,pending,WEB,6.12,,,mobile,Email
ECOM007273,CUST08916,07-11-2024 19:24,PENDING,MOBILE_APP,16.88,267.9,7.64,Tablet,Google
ECOM007274,CUST08842,2024-04-21 07:56:00,COMPLETE,WEB,3.63,319.57,16.6,Mobile,Direct
ECOM007275,CUST09610,12/03/2024 06:51,cancelled,WEB,13.48,,,mobile,Direct
ECOM007276,CUST03955,28-07-2024 02:33,cancelled,MARKETPLACE,14.42,,,MOBILE,Email
ECOM007277,CUST10511,2024/12/16 08:48 AM,completed,WEB,11.57,183.69,20.78,MOBILE,Referral
ECOM007278,CUST02213,2024/03/25 02:58 AM,pending,MARKETPLACE,6.7,196.83,2.84,desktop,Instagram
ECOM007279,CUST00771,10-02-2024 01:18,COMPLETE,WEB,5.36,315.57,38.34,mobile,Referral
ECOM007280,CUST04600,08/14/2024 04:11,completed,MARKETPLACE,3.3,234.77,3.28,Tablet,Email
ECOM007281,CUST02648,27-04-2024 17:16,PENDING,MARKETPLACE,18.11,,,desktop,Google
ECOM007282,CUST03453,29-09-2024 00:47,Cancelled,MOBILE_APP,15.5,288.76,33.78,Desktop,Google
ECOM007283,CUST00678,2024-04-17 06:48:00,Complete,MARKETPLACE,1.3,41.09,6.87,mobile,Facebook
ECOM007284,CUST06832,02-01-2024 10:28,completed,MOBILE_APP,8.42,351.45,48.76,Tablet,Referral
ECOM007285,CUST01899,2024/01/29 04:28 PM,Completed,MARKETPLACE,7.48,177.21,33.67,MOBILE,Direct
ECOM007286,CUST11803,2024/09/18 06:13 PM,completed,MOBILE_APP,15.31,261.5,20.14,Desktop,Referral
ECOM007287,CUST04272,18-03-2024 23:42,Complete,MARKETPLACE,0.25,336.51,49.46,Tablet,Direct
ECOM007288,CUST06719,2024-07-23 14:39:00,PENDING,MARKETPLACE,16.77,321.42,55.93,Tablet,Instagram
ECOM007289,CUST09892,07-10-2024 18:23,completed,WEB,9.26,169.02,7.22,desktop,Direct
ECOM007290,CUST09312,2024-01-24 07:05:00,Complete,WEB,5.85,102.52,12.67,mobile,Direct
ECOM007291,CUST00479,08/01/2024 14:53,complete,WEB,16.04,327.91,38.75,mobile,Google
ECOM007292,CUST03712,2024-11-29 03:59:00,Complete,WEB,19.65,,,MOBILE,Google
ECOM007293,CUST00843,07/16/2024 08:12,completed,WEB,18.36,140.44,11.74,desktop,Instagram
ECOM007294,CUST09825,16-04-2024 01:07,Completed,WEB,11.05,90.69,8.09,Desktop,Email
ECOM007295,CUST11475,02/08/2024 19:56,completed,MARKETPLACE,1.76,,,mobile,Email
ECOM007296,CUST00048,2024-10-22 01:25:00,PENDING,WEB,9.59,264.18,27.6,mobile,Instagram
ECOM007297,CUST08380,2024-08-07 13:00:00,pending,MOBILE_APP,14.59,85.75,1.79,mobile,Instagram
ECOM007298,CUST07455,06-11-2024 17:16,Cancelled,MARKETPLACE,14.5,106.81,9.88,Mobile,Google
ECOM007299,CUST08558,09/27/2024 17:14,cancelled,MARKETPLACE,1.79,,,MOBILE,Direct
ECOM007300,CUST09348,02/15/2024 14:32,Cancelled,MOBILE_APP,5.27,135.14,13.54,desktop,Google
ECOM007301,CUST07531,2024/02/24 11:36 PM,pending,MARKETPLACE,5.85,339.7,2.21,desktop,Google
ECOM007302,CUST05871,2024/08/25 05:08 PM,CANCELLED,WEB,5.65,134.47,16.27,mobile,Facebook
ECOM007303,CUST00387,2024-04-07 00:30:00,PENDING,MOBILE_APP,5.19,190.49,14.48,desktop,Google
ECOM007304,CUST09885,08/21/2024 15:17,completed,WEB,11.89,138.08,2.94,Desktop,Direct
ECOM007305,CUST06829,2024/12/06 05:00 AM,cancelled,MARKETPLACE,18.63,159.26,27.5,MOBILE,Email
ECOM007306,CUST00969,2024/04/09 02:01 PM,cancelled,WEB,6.22,274.32,49.54,MOBILE,Email
ECOM007307,CUST10390,11-10-2024 05:23,COMPLETE,WEB,7.11,362.78,72.54,Mobile,Facebook
ECOM007308,CUST09678,2024-03-08 01:14:00,Cancelled,MOBILE_APP,1.61,51.1,10.06,Desktop,Instagram
ECOM007309,CUST06513,2024/06/04 09:59 AM,completed,WEB,5.59,,,desktop,Facebook
ECOM007310,CUST05969,2024-10-30 12:12:00,PENDING,WEB,8.01,,,MOBILE,Instagram
ECOM007311,CUST06107,04/30/2024 13:09,COMPLETE,WEB,12.84,303.78,3.66,desktop,Referral
ECOM007312,CUST00134,09-11-2024 19:37,Complete,MARKETPLACE,1.66,200.19,8.81,Tablet,Email
ECOM007313,CUST00351,2024-07-26 05:39:00,pending,MARKETPLACE,10.23,238.54,5.9,desktop,Google
ECOM007314,CUST08810,2024/12/04 12:10 PM,complete,WEB,15.67,271.51,17.28,Desktop,Referral
ECOM007315,CUST11180,2024-02-16 04:48:00,CANCELLED,WEB,17.85,28.04,0.04,Tablet,Google
ECOM007316,CUST11270,01/29/2024 17:17,COMPLETED,MOBILE_APP,15.81,218.11,30.5,Mobile,Facebook
ECOM007317,CUST02476,07-07-2024 21:34,cancelled,MOBILE_APP,13.56,150.23,29.86,Tablet,Referral
ECOM007318,CUST05268,2024/03/26 05:12 AM,CANCELLED,WEB,2.17,,,Desktop,Google
ECOM007319,CUST05167,2024/06/17 04:46 PM,pending,WEB,18.9,398.28,48.19,MOBILE,Instagram
ECOM007320,CUST09991,2024-01-06 19:02:00,complete,MOBILE_APP,8.82,311.7,6.26,Desktop,Referral
ECOM007321,CUST02132,01/23/2024 12:14,pending,MOBILE_APP,4.19,287.8,16.44,mobile,Facebook
ECOM007322,CUST00784,2024/02/29 06:30 AM,cancelled,MOBILE_APP,0.76,340.05,22.31,mobile,Google
ECOM007323,CUST04763,2024-05-06 13:08:00,Completed,MOBILE_APP,6.27,266.44,12.04,desktop,Referral
ECOM007324,CUST00531,07-06-2024 16:51,Pending,WEB,18.18,39.65,7.91,mobile,Direct
ECOM007325,CUST07007,2024-04-13 02:44:00,completed,MARKETPLACE,17.57,317.34,32.12,mobile,Email
ECOM007326,CUST03741,10/27/2024 23:45,complete,MOBILE_APP,8.0,155.86,6.02,Mobile,Facebook
ECOM007327,CUST02434,09/25/2024 01:29,pending,WEB,4.43,251.51,30.47,desktop,Direct
ECOM007328,CUST04617,2024-08-28 05:35:00,cancelled,WEB,15.06,61.21,5.43,Mobile,Instagram
ECOM007329,CUST03066,2024-07-18 22:32:00,pending,MOBILE_APP,18.38,62.29,4.41,Desktop,Direct
ECOM007330,CUST02616,23-07-2024 22:33,Complete,WEB,16.17,304.9,58.57,MOBILE,Direct
ECOM007331,CUST06690,01/08/2024 01:26,PENDING,MARKETPLACE,1.6,54.4,3.04,Desktop,Referral
ECOM007332,CUST00347,2024/11/06 11:29 AM,completed,MOBILE_APP,10.12,251.77,25.82,MOBILE,Facebook
ECOM007333,CUST11718,12-06-2024 00:08,completed,MOBILE_APP,13.66,342.54,25.56,MOBILE,Referral
ECOM007334,CUST06482,2024-10-13 18:46:00,cancelled,WEB,11.74,124.8,5.51,Tablet,Facebook
ECOM007335,CUST11401,2024-04-13 11:20:00,CANCELLED,MOBILE_APP,12.32,156.62,5.42,Desktop,Direct
ECOM007336,CUST07925,2024-08-16 02:22:00,COMPLETE,WEB,0.73,152.95,19.83,Tablet,Google
ECOM007337,CUST00738,2024/08/02 10:02 AM,pending,MARKETPLACE,8.91,,,desktop,Google
ECOM007338,CUST05302,2024/07/03 11:24 PM,pending,MOBILE_APP,2.76,356.14,38.84,Desktop,Facebook
ECOM007339,CUST05857,02-09-2024 08:11,pending,WEB,6.97,323.12,22.86,MOBILE,Direct
ECOM007340,CUST01261,2024/02/17 01:46 AM,completed,WEB,7.13,,,Tablet,Google
ECOM007341,CUST07007,2024-09-13 01:06:00,COMPLETED,MOBILE_APP,7.08,289.48,49.16,desktop,Facebook
ECOM007342,CUST06705,2024-07-10 06:15:00,Pending,MOBILE_APP,5.29,336.76,53.82,Mobile,Google
ECOM007343,CUST08703,06/01/2024 04:45,complete,MOBILE_APP,15.2,54.95,1.19,Tablet,Instagram
ECOM007344,CUST03212,09-07-2024 04:47,Cancelled,MOBILE_APP,7.74,31.83,1.49,Tablet,Referral
ECOM007345,CUST09353,2024-02-25 00:15:00,Pending,MOBILE_APP,8.54,172.64,1.35,Mobile,Facebook
ECOM007346,CUST09661,2024/10/27 06:45 PM,completed,WEB,5.68,131.21,11.06,mobile,Referral
ECOM007347,CUST06266,2024/05/22 02:58 PM,complete,MOBILE_APP,11.59,29.1,1.18,Desktop,Google
ECOM007348,CUST10003,09/13/2024 04:49,completed,MARKETPLACE,3.76,370.51,36.22,MOBILE,Instagram
ECOM007349,CUST03839,11/30/2024 02:47,Cancelled,MARKETPLACE,6.04,234.0,43.63,mobile,Email
ECOM007350,CUST03453,07-09-2024 14:06,COMPLETED,MOBILE_APP,2.3,166.55,33.1,Tablet,Referral
ECOM007351,CUST00819,23-06-2024 21:02,completed,WEB,3.4,,,Tablet,Direct
ECOM007352,CUST07221,09/25/2024 01:00,CANCELLED,MARKETPLACE,4.32,234.28,4.9,Tablet,Instagram
ECOM007353,CUST09588,2024/09/14 06:45 AM,complete,WEB,11.6,205.22,12.21,Mobile,Direct
ECOM007354,CUST00979,2024-12-17 18:37:00,PENDING,WEB,3.14,158.3,3.69,Mobile,Referral
ECOM007355,CUST05384,2024-10-09 09:40:00,COMPLETE,MOBILE_APP,8.32,163.2,22.75,MOBILE,Facebook
ECOM007356,CUST05136,08/10/2024 07:09,completed,MOBILE_APP,14.47,234.77,5.93,MOBILE,Instagram
ECOM007357,CUST06042,2024-06-30 00:03:00,cancelled,WEB,0.94,342.49,16.29,Desktop,Facebook
ECOM007358,CUST11210,05/01/2024 15:53,cancelled,WEB,0.76,171.2,12.07,mobile,Direct
ECOM007359,CUST09660,2024/09/21 02:12 AM,completed,MOBILE_APP,4.84,344.74,37.57,Mobile,Instagram
ECOM007360,CUST04685,2024/10/08 02:16 AM,Completed,MOBILE_APP,7.0,26.85,2.87,mobile,Referral
ECOM007361,CUST01763,2024/12/19 07:43 PM,cancelled,MOBILE_APP,0.32,176.11,24.05,MOBILE,Google
ECOM007362,CUST09334,2024/11/13 03:01 AM,pending,MOBILE_APP,3.03,54.71,4.58,mobile,Google
ECOM007363,CUST06346,05/16/2024 15:48,cancelled,MOBILE_APP,14.35,144.86,7.76,desktop,Email
ECOM007364,CUST08764,23-09-2024 03:09,Cancelled,MARKETPLACE,0.69,205.52,30.32,Mobile,Google
ECOM007365,CUST04178,01/10/2024 19:28,CANCELLED,WEB,8.44,294.36,32.47,desktop,Direct
ECOM007366,CUST05075,2024-12-09 10:32:00,Cancelled,MOBILE_APP,7.96,342.13,56.67,Mobile,Referral
ECOM007367,CUST00568,2024/07/19 02:16 AM,completed,WEB,7.33,283.67,24.01,mobile,Email
ECOM007368,CUST07807,2024/03/26 11:07 PM,COMPLETED,MARKETPLACE,12.25,,,Mobile,Email
ECOM007369,CUST08061,2024/04/03 11:25 AM,completed,MOBILE_APP,6.7,193.87,35.66,mobile,Email
ECOM007370,CUST02767,09-08-2024 09:57,CANCELLED,MOBILE_APP,9.26,274.01,16.91,MOBILE,Email
ECOM007371,CUST02418,2024/11/30 06:42 AM,COMPLETED,MARKETPLACE,15.22,107.32,7.21,desktop,Google
ECOM007372,CUST04075,12/27/2024 07:20,CANCELLED,MOBILE_APP,19.68,363.11,45.53,Mobile,Email
ECOM007373,CUST08736,28-05-2024 01:27,pending,WEB,10.76,245.11,3.56,desktop,Referral
ECOM007374,CUST09476,11-10-2024 15:06,completed,WEB,19.13,375.65,37.38,MOBILE,Google
ECOM007375,CUST02225,05/27/2024 16:09,pending,MOBILE_APP,9.89,114.74,20.23,MOBILE,Instagram
ECOM007376,CUST09870,11/08/2024 16:47,cancelled,WEB,19.47,328.14,11.75,mobile,Email
ECOM007377,CUST09393,09/23/2024 15:16,Completed,WEB,2.78,267.46,11.61,Tablet,Facebook
ECOM007378,CUST04610,11-01-2024 23:04,Pending,WEB,15.14,106.51,11.02,MOBILE,Instagram
ECOM007379,CUST10420,2024-03-06 11:19:00,cancelled,MARKETPLACE,1.41,75.63,14.72,desktop,Direct
ECOM007380,CUST10718,2024-05-29 00:09:00,CANCELLED,MARKETPLACE,19.97,264.04,19.21,MOBILE,Direct
ECOM007381,CUST01373,2024-10-09 13:59:00,pending,MARKETPLACE,6.86,173.08,24.72,Desktop,Google
ECOM007382,CUST03248,2024/06/26 11:14 PM,CANCELLED,WEB,5.6,110.14,4.1,MOBILE,Facebook
ECOM007383,CUST00964,02/12/2024 08:25,completed,WEB,10.6,383.39,62.03,Mobile,Facebook
ECOM007384,CUST08651,2024/12/09 02:09 AM,pending,MOBILE_APP,7.1,188.88,9.67,Mobile,Facebook
ECOM007385,CUST09899,11/09/2024 08:42,Completed,WEB,6.28,301.32,11.01,mobile,Facebook
ECOM007386,CUST01844,2024/09/12 12:48 PM,CANCELLED,MOBILE_APP,18.39,154.27,6.89,Tablet,Facebook
ECOM007387,CUST07294,2024/03/15 06:56 PM,COMPLETED,MARKETPLACE,11.85,317.8,17.23,desktop,Direct
ECOM007388,CUST03908,2024-04-15 20:02:00,pending,MARKETPLACE,19.05,334.85,61.27,mobile,Direct
ECOM007389,CUST01628,09-11-2024 00:59,Cancelled,WEB,8.59,173.28,20.28,Tablet,Direct
ECOM007390,CUST05155,2024-05-13 14:06:00,Pending,WEB,12.3,333.62,15.75,Tablet,Google
ECOM007391,CUST02492,02/20/2024 16:09,cancelled,WEB,12.84,132.75,9.9,Desktop,Direct
ECOM007392,CUST03885,21-01-2024 21:56,Cancelled,MOBILE_APP,19.49,131.82,14.34,Desktop,Google
ECOM007393,CUST00460,18-08-2024 10:24,completed,MARKETPLACE,4.58,208.35,36.15,mobile,Google
ECOM007394,CUST07043,2024-06-18 05:35:00,Complete,MOBILE_APP,8.86,52.1,5.36,Tablet,Email
ECOM007395,CUST02470,2024-09-26 10:59:00,cancelled,WEB,8.17,316.31,35.99,desktop,Facebook
ECOM007396,CUST05623,2024/02/10 09:23 AM,COMPLETE,WEB,10.42,383.21,65.33,mobile,Facebook
ECOM007397,CUST09316,31-08-2024 23:40,pending,MARKETPLACE,4.71,315.0,34.31,Mobile,Direct
ECOM007398,CUST05462,05-08-2024 12:28,cancelled,MOBILE_APP,16.82,370.12,69.86,Desktop,Google
ECOM007399,CUST04123,10/05/2024 12:30,complete,WEB,8.67,327.86,58.05,Tablet,Email
ECOM007400,CUST01678,2024/01/17 07:08 AM,Cancelled,WEB,5.12,41.76,1.36,desktop,Google
ECOM007401,CUST10469,2024/05/11 09:34 AM,pending,MARKETPLACE,0.48,316.79,14.73,Desktop,Instagram
ECOM007402,CUST01663,09/04/2024 05:16,pending,MARKETPLACE,8.63,336.78,0.53,MOBILE,Instagram
ECOM007403,CUST04370,2024/12/09 05:21 PM,PENDING,WEB,15.86,195.38,37.18,Mobile,Facebook
ECOM007404,CUST02194,06/16/2024 08:30,cancelled,MOBILE_APP,8.43,390.21,6.55,Tablet,Google
ECOM007405,CUST09154,04/06/2024 04:07,completed,WEB,5.03,279.29,49.16,Desktop,Google
ECOM007406,CUST02237,10/25/2024 05:34,Pending,MOBILE_APP,7.88,379.38,1.02,MOBILE,Facebook
ECOM007407,CUST03494,2024-10-24 12:09:00,completed,WEB,7.99,44.28,2.71,Desktop,Google
ECOM007408,CUST05730,26-06-2024 19:07,pending,MOBILE_APP,7.88,244.66,39.89,Tablet,Instagram
ECOM007409,CUST08706,29-08-2024 02:16,COMPLETE,MARKETPLACE,11.04,202.72,1.44,mobile,Google
ECOM007410,CUST09181,2024/06/03 01:25 PM,pending,MARKETPLACE,3.62,33.76,5.75,Desktop,Facebook
ECOM007411,CUST04164,01/05/2024 09:52,Cancelled,MARKETPLACE,1.8,122.14,22.09,MOBILE,Google
ECOM007412,CUST06149,07/16/2024 03:09,cancelled,WEB,14.93,,,MOBILE,Direct
ECOM007413,CUST09915,12/09/2024 14:37,Completed,MOBILE_APP,16.99,42.68,0.91,Desktop,Direct
ECOM007414,CUST06535,18-01-2024 08:04,cancelled,WEB,11.66,324.72,8.5,Tablet,Email
ECOM007415,CUST06192,2024-07-27 22:39:00,COMPLETED,MARKETPLACE,16.95,179.51,8.78,MOBILE,Email
ECOM007416,CUST04311,2024/05/17 09:33 AM,Pending,MARKETPLACE,0.29,380.54,16.68,desktop,Facebook
ECOM007417,CUST04838,30-04-2024 17:36,cancelled,MOBILE_APP,17.21,,,Desktop,Facebook
ECOM007418,CUST00667,2024/08/13 07:18 AM,COMPLETE,WEB,3.48,151.68,10.2,Mobile,Facebook
ECOM007419,CUST06878,2024/04/04 07:25 AM,Pending,WEB,10.41,,,mobile,Email
ECOM007420,CUST04155,09/18/2024 23:51,Cancelled,WEB,19.71,51.75,2.15,Mobile,Email
ECOM007421,CUST10516,08/11/2024 04:44,completed,MOBILE_APP,5.56,,,MOBILE,Facebook
ECOM007422,CUST05501,02/23/2024 22:36,completed,WEB,4.75,266.84,21.93,Tablet,Referral
ECOM007423,CUST02930,07/10/2024 18:20,completed,MARKETPLACE,19.68,374.0,72.85,Tablet,Google
ECOM007424,CUST11718,2024/07/29 09:05 AM,COMPLETED,MOBILE_APP,7.67,219.6,32.24,Mobile,Direct
ECOM007425,CUST00080,05-08-2024 00:24,cancelled,WEB,13.56,71.46,6.05,mobile,Instagram
ECOM007426,CUST04790,2024/03/09 02:16 AM,cancelled,MARKETPLACE,15.27,201.28,19.65,MOBILE,Referral
ECOM007427,CUST02696,29-12-2024 20:50,COMPLETED,WEB,0.46,106.14,10.96,desktop,Email
ECOM007428,CUST05699,18-08-2024 00:12,COMPLETE,MARKETPLACE,7.67,271.01,10.56,MOBILE,Instagram
ECOM007429,CUST04434,2024-08-07 12:26:00,Pending,MOBILE_APP,9.02,379.81,22.78,Mobile,Facebook
